lat,lng,count,,,,
-33.883,150.217,305.2,,,,
-33.87,150.235,313.1,,,,
-33.862,150.076,305.6,,,,
-33.841,150.055,321.2,,,,
-33.828,150.07,309.1,,,,
-33.832,150.035,320.5,,,,
-33.833,150.018,316.3,,,,
-33.822,150.015,309.7,,,,
-33.823,149.999,304.6,,,,
-33.831,150.064,313.6,,,,
-33.833,150.046,322.9,,,,
-33.834,150.03,319.1,,,,
-33.825,150.01,318.4,,,,
-33.813,150.009,314.3,,,,
-33.788,150.148,321.3,,,,
-33.79,150.13,317.5,,,,
-33.765,150.143,313.7,,,,
-33.752,150.16,319,,,,
-33.657,150.438,311.9,,,,
-33.566,150.552,303.9,,,,
-33.409,150.419,305.3,,,,
-33.227,150.971,316.1,,,,
-33.229,150.956,325.7,,,,
-33.197,150.152,313.2,,,,
-33.199,150.134,325.8,,,,
-33.188,150.132,318.1,,,,
-33.189,150.114,330.1,,,,
-33.194,150.063,317.8,,,,
-33.196,150.046,348.9,,,,
-33.198,150.029,305.5,,,,
-33.178,150.112,309.4,,,,
-33.18,150.096,319.7,,,,
-33.181,150.078,312.9,,,,
-33.183,150.061,354.8,,,,
-33.185,150.044,385.9,,,,
-33.186,150.027,319.7,,,,
-33.19,150.126,328.9,,,,
-33.191,150.109,320.6,,,,
-33.197,150.057,326.3,,,,
-33.198,150.041,323.9,,,,
-33.18,150.107,319.4,,,,
-33.182,150.091,315.4,,,,
-33.184,150.073,324.5,,,,
-33.185,150.056,371.8,,,,
-33.187,150.039,375.5,,,,
-33.142,150.259,316.7,,,,
-33.147,150.207,307.7,,,,
-33.131,150.256,323.6,,,,
-33.132,150.239,317.1,,,,
-32.995,150.792,307.8,,,,
-33.081,149.964,307,,,,
-32.983,150.806,309.5,,,,
-33.04,150.028,306.1,,,,
-33.041,150.011,321.3,,,,
-33.043,149.995,318.7,,,,
-33.031,149.993,316.9,,,,
-33.002,150.181,317,,,,
-33.02,149.99,313.6,,,,
-33.022,149.974,312.2,,,,
-32.984,150.247,318.3,,,,
-32.986,150.23,311.4,,,,
-32.99,150.179,312.6,,,,
-33.007,150.006,311.7,,,,
-33.003,150.175,311.1,,,,
-33.022,149.985,318.5,,,,
-32.985,150.241,320.7,,,,
-33.008,150.018,312.3,,,,
-33.009,150,309.1,,,,
-32.971,149.926,323.1,,,,
-32.879,150.61,306.4,,,,
-32.753,151.055,317,,,,
-32.75,150.979,309.5,,,,
-32.724,151.021,312.8,,,,
-32.721,150.907,317.8,,,,
-32.712,150.89,319.7,,,,
-32.701,150.889,324.8,,,,
-32.703,150.873,312.2,,,,
-32.691,150.887,323,,,,
-32.692,150.872,347,,,,
-32.694,150.857,345.9,,,,
-32.695,150.842,321.4,,,,
-32.683,150.855,310.2,,,,
-32.685,150.84,357.4,,,,
-32.686,150.824,320.8,,,,
-32.763,150.078,312.1,,,,
-32.674,150.838,308.2,,,,
-32.676,150.823,325.6,,,,
-32.677,150.807,310.2,,,,
-32.666,150.806,333.1,,,,
-32.668,150.79,310.7,,,,
-32.656,150.804,328.2,,,,
-32.657,150.789,337.3,,,,
-32.664,150.799,328.7,,,,
-32.653,150.798,347.4,,,,
-32.654,150.782,327.2,,,,
-32.714,150.223,309.4,,,,
-32.644,150.781,334.4,,,,
-32.645,150.765,359.1,,,,
-32.703,150.221,325.4,,,,
-32.713,150.118,334.2,,,,
-32.715,150.102,335.7,,,,
-32.635,150.764,334.1,,,,
-32.692,150.22,311.5,,,,
-32.693,150.202,317.7,,,,
-32.695,150.184,359.7,,,,
-32.697,150.166,330.6,,,,
-32.702,150.116,328.3,,,,
-32.704,150.099,322.8,,,,
-32.624,150.762,325.2,,,,
-32.631,150.698,314,,,,
-32.632,150.683,310.9,,,,
-32.684,150.182,316.9,,,,
-32.686,150.165,354.5,,,,
-32.688,150.148,370.7,,,,
-32.689,150.131,352.2,,,,
-32.691,150.114,358,,,,
-32.613,150.76,311.5,,,,
-32.615,150.744,318.6,,,,
-32.616,150.729,312.2,,,,
-32.623,150.667,332.3,,,,
-32.65,150.41,310,,,,
-32.669,150.216,316.9,,,,
-32.671,150.198,322.3,,,,
-32.676,150.146,309.8,,,,
-32.678,150.13,354.3,,,,
-32.68,150.112,349.2,,,,
-32.612,150.665,338.2,,,,
-32.614,150.65,327.6,,,,
-32.658,150.214,314.2,,,,
-32.66,150.197,320.5,,,,
-32.603,150.648,316.1,,,,
-32.604,150.632,324,,,,
-32.629,150.391,320.9,,,,
-32.631,150.373,311.6,,,,
-32.647,150.212,314.1,,,,
-32.594,150.63,324,,,,
-32.618,150.389,317.1,,,,
-32.584,150.614,321.1,,,,
-32.588,150.581,313.2,,,,
-32.605,150.404,326.2,,,,
-32.607,150.387,328.9,,,,
-32.62,150.257,316.5,,,,
-32.622,150.241,309.9,,,,
-32.592,150.625,324.6,,,,
-32.618,150.383,320.3,,,,
-32.581,150.623,309.7,,,,
-32.582,150.608,328.7,,,,
-32.584,150.592,330,,,,
-32.586,150.575,310.7,,,,
-32.598,150.462,308.7,,,,
-32.6,150.447,309.4,,,,
-32.603,150.415,311.5,,,,
-32.605,150.398,334.4,,,,
-32.607,150.381,315.5,,,,
-32.62,150.252,315.4,,,,
-32.572,150.606,328.2,,,,
-32.573,150.59,358.5,,,,
-32.575,150.574,324.7,,,,
-32.587,150.461,314.9,,,,
-32.589,150.444,323.9,,,,
-32.59,150.429,328.5,,,,
-32.592,150.413,339,,,,
-32.594,150.397,328.1,,,,
-32.568,150.54,309.9,,,,
-32.598,150.249,312.5,,,,
-32.558,150.522,318.4,,,,
-32.56,150.507,316.8,,,,
-32.562,150.491,320.7,,,,
-32.587,150.247,321.8,,,,
-32.588,150.231,318.3,,,,
-32.576,150.245,320.4,,,,
-32.577,150.229,343.8,,,,
-32.561,150.275,317.9,,,,
-32.563,150.259,352.6,,,,
-32.564,150.244,366.8,,,,
-32.566,150.228,365.7,,,,
-32.553,150.242,316.1,,,,
-32.158,151.402,326.3,,,,
-32.16,151.389,326.2,,,,
-32.161,151.374,316.4,,,,
-32.163,151.359,352.3,,,,
-32.165,151.345,351.3,,,,
-32.166,151.333,323.5,,,,
-32.148,151.4,309.1,,,,
-32.149,151.388,310.2,,,,
-32.151,151.373,313.6,,,,
-32.153,151.357,315.1,,,,
-32.154,151.344,334.4,,,,
-32.156,151.331,320.7,,,,
-32.148,151.338,324,,,,
-32.138,151.336,317.4,,,,
-32.126,151.349,322.4,,,,
-32.127,151.336,330.2,,,,
-32.115,151.347,324.4,,,,
-32.047,151.397,318.2,,,,
-32.051,151.39,314.2,,,,
-31.792,151.87,331.4,,,,
-31.793,151.857,329,,,,
-31.795,151.844,314,,,,
-31.796,151.831,312.3,,,,
-31.798,151.818,323.5,,,,
-31.799,151.804,315.8,,,,
-31.78,151.88,334.4,,,,
-31.782,151.867,354.2,,,,
-31.783,151.854,316.1,,,,
-31.789,151.803,314.2,,,,
-31.791,151.788,305.1,,,,
-31.772,151.865,312.7,,,,
-31.773,151.852,312.6,,,,
-31.778,151.813,332.3,,,,
-31.779,151.801,337.3,,,,
-31.781,151.788,321.3,,,,
-31.768,151.812,322.5,,,,
-31.769,151.799,341.6,,,,
-31.647,152.063,310.2,,,,
-31.63,152.126,328.3,,,,
-31.636,152.074,306.3,,,,
-31.618,152.137,331.1,,,,
-31.62,152.125,323.8,,,,
-31.621,152.112,317.1,,,,
-31.625,152.086,311.2,,,,
-31.626,152.072,319.2,,,,
-31.609,152.135,332.6,,,,
-31.612,152.11,310.8,,,,
-31.613,152.097,322.9,,,,
-31.615,152.084,317.5,,,,
-31.599,152.134,319.9,,,,
-31.597,152.141,305.1,,,,
-31.598,152.127,317.3,,,,
-31.587,152.138,307.2,,,,
-31.589,152.125,339,,,,
-31.59,152.112,311.8,,,,
-31.577,152.136,310.6,,,,
-31.579,152.123,326.3,,,,
-31.629,151.242,302.5,,,,
-31.631,151.229,307.6,,,,
-31.642,151.131,306.9,,,,
-31.631,151.13,334.8,,,,
-31.633,151.115,344.5,,,,
-31.626,151.123,315,,,,
-31.627,151.108,313.3,,,,
-31.554,151.655,308.1,,,,
-31.605,151.207,306.3,,,,
-31.607,151.193,303.6,,,,
-31.592,151.233,307.2,,,,
-31.595,151.205,320.8,,,,
-31.582,151.23,313.6,,,,
-31.583,151.216,323.2,,,,
-31.457,152.125,309.2,,,,
-31.442,152.084,320.5,,,,
-31.444,152.071,306.2,,,,
-31.432,152.083,316.6,,,,
-31.434,152.069,319.7,,,,
-31.414,152.06,305.5,,,,
-31.501,151.324,343.6,,,,
-31.502,151.31,342.5,,,,
-31.504,151.296,318.6,,,,
-31.49,151.323,314.4,,,,
-31.492,151.309,325.6,,,,
-31.494,151.295,367.2,,,,
-31.495,151.281,339.7,,,,
-31.424,151.802,326.9,,,,
-31.426,151.789,359,,,,
-31.48,151.322,303.1,,,,
-31.482,151.308,304.5,,,,
-31.409,151.851,310.5,,,,
-31.41,151.838,306.7,,,,
-31.414,151.8,353.6,,,,
-31.416,151.788,391.2,,,,
-31.39,151.927,316.5,,,,
-31.391,151.914,328.3,,,,
-31.394,151.89,320.7,,,,
-31.395,151.876,309.1,,,,
-31.404,151.799,315.3,,,,
-31.406,151.787,360.5,,,,
-31.407,151.773,367.3,,,,
-31.394,151.798,343.1,,,,
-31.396,151.785,354.2,,,,
-31.397,151.772,344,,,,
-31.352,152.076,306.3,,,,
-31.387,151.771,365.9,,,,
-31.389,151.757,362.7,,,,
-31.391,151.743,353,,,,
-31.361,151.91,306.1,,,,
-31.381,151.742,338.6,,,,
-31.366,151.695,306.6,,,,
-31.353,151.719,398.9,,,,
-31.355,151.707,395.4,,,,
-31.356,151.694,354.9,,,,
-31.343,151.718,323.8,,,,
-31.345,151.705,323.3,,,,
-31.365,151.352,304.5,,,,
-31.356,151.337,317,,,,
-31.358,151.322,304.8,,,,
-31.352,151.279,305.3,,,,
-31.354,151.266,307.6,,,,
-31.142,150.601,311.5,,,,
-31.131,150.601,309.9,,,,
-31.137,150.611,321.4,,,,
-30.744,152.062,309.2,,,,
-30.746,152.049,334.4,,,,
-30.747,152.037,327.8,,,,
-30.653,152.14,300.5,,,,
-30.655,152.128,308.7,,,,
-30.557,150.962,310.6,,,,
-30.551,150.954,310.9,,,,
-30.525,150.908,326.1,,,,
-30.526,150.895,322.4,,,,
-30.528,150.881,334.4,,,,
-30.529,150.867,318,,,,
-30.517,150.88,311.6,,,,
-30.519,150.865,330.4,,,,
-30.521,150.851,320.2,,,,
-30.509,150.864,310.6,,,,
-30.51,150.85,308.6,,,,
-30.258,150.262,307.2,,,,
-30.264,150.273,303.6,,,,
-30.098,150.904,313,,,,
-29.484,152.564,311.3,,,,
-29.485,152.553,311.8,,,,
-29.474,152.562,305.3,,,,
-29.476,152.551,324.7,,,,
-29.453,152.157,303.3,,,,
-29.441,152.178,304.9,,,,
-29.442,152.166,310.6,,,,
-29.407,152.107,300.2,,,,
-29.386,152.198,310.1,,,,
-29.379,152.173,314.7,,,,
-29.332,151.999,304.8,,,,
-29.33,151.992,315.7,,,,
-29.32,151.99,307.7,,,,
-29.311,151.989,305.9,,,,
-27.355,148.265,313.4,,,,
-24.864,147.767,304.6,,,,
-24.005,151.649,306.1,,,,
-19.888,144.519,304.2,,,,
-19.895,144.539,302.6,,,,
-19.881,144.537,302.7,,,,
-19.619,144.494,312.8,,,,
-19.621,144.469,310.1,,,,
-19.607,144.468,305.9,,,,
-19.628,144.489,316.6,,,,
-19.617,144.463,309.2,,,,
-19.567,144.533,304.1,,,,
-19.569,144.508,302.6,,,,
-19.217,146.105,302.3,,,,
-19.204,146.104,303.3,,,,
-18.429,145.234,306.1,,,,
-18.432,145.213,307.7,,,,
-18.432,145.229,306.8,,,,
-18.434,145.207,305.5,,,,
-18.399,145.289,300.6,,,,
-18.386,145.288,301.7,,,,
-18.164,144.097,305.3,,,,
-18.167,144.072,307,,,,
-32.94,123.66,304.6,,,,
-32.928,123.659,320.3,,,,
-32.926,123.674,308.3,,,,
-32.928,123.652,316.1,,,,
-32.919,123.606,310.2,,,,
-32.906,123.604,305.4,,,,
-32.479,123.479,309.7,,,,
-32.481,123.456,318.7,,,,
-32.483,123.434,320.4,,,,
-32.485,123.411,315.1,,,,
-32.464,123.5,317,,,,
-32.466,123.477,323.6,,,,
-32.468,123.455,323.1,,,,
-32.47,123.432,324.3,,,,
-32.472,123.409,313.8,,,,
-32.451,123.498,319.5,,,,
-32.453,123.476,331.1,,,,
-32.455,123.453,331.6,,,,
-32.457,123.431,323.6,,,,
-32.459,123.408,304.4,,,,
-32.461,123.385,303.2,,,,
-32.439,123.497,324.6,,,,
-32.44,123.474,334.7,,,,
-32.442,123.452,330.4,,,,
-32.444,123.429,325.7,,,,
-32.46,123.246,303.1,,,,
-32.426,123.495,327.4,,,,
-32.428,123.473,337.1,,,,
-32.43,123.45,330.5,,,,
-32.431,123.428,320.4,,,,
-32.413,123.494,321.7,,,,
-32.415,123.471,338.5,,,,
-32.417,123.449,334.1,,,,
-32.419,123.426,318.5,,,,
-32.4,123.492,309.5,,,,
-32.402,123.47,336,,,,
-32.404,123.447,332.7,,,,
-32.406,123.425,312.5,,,,
-32.426,123.488,334.9,,,,
-32.428,123.466,333.6,,,,
-32.43,123.444,327.9,,,,
-32.414,123.487,329.9,,,,
-32.416,123.465,334.5,,,,
-32.418,123.442,328.6,,,,
-32.42,123.42,309.8,,,,
-32.401,123.486,319.6,,,,
-32.403,123.463,336.4,,,,
-32.405,123.441,329,,,,
-32.388,123.484,330,,,,
-32.39,123.462,337.3,,,,
-32.392,123.439,327.7,,,,
-32.375,123.482,333.1,,,,
-32.377,123.46,336.2,,,,
-32.379,123.438,327.3,,,,
-32.399,123.209,303.2,,,,
-32.362,123.481,324.7,,,,
-32.364,123.459,310.9,,,,
-32.328,123.432,309.6,,,,
-32.329,123.426,308.3,,,,
-32.314,123.447,305.4,,,,
-32.215,121.364,306.1,,,,
-32.214,121.357,305.7,,,,
-32.091,121.649,309.7,,,,
-32.086,121.672,308.6,,,,
-32.089,121.643,313.9,,,,
-32.072,121.671,322,,,,
-32.074,121.642,326.6,,,,
-32.076,121.612,307.9,,,,
-32.06,121.64,332.5,,,,
-32.062,121.611,323.5,,,,
-32.045,121.638,315.6,,,,
-32.006,121.576,327.1,,,,
-32.041,121.661,323.2,,,,
-32.043,121.631,304.9,,,,
-32,121.627,304.3,,,,
-32.002,121.598,319.8,,,,
-32.004,121.569,326.2,,,,
-31.983,121.655,314.1,,,,
-31.985,121.626,343.3,,,,
-31.988,121.596,322,,,,
-31.99,121.567,322.4,,,,
-31.992,121.538,318.7,,,,
-31.969,121.653,313.3,,,,
-31.971,121.624,328.8,,,,
-31.973,121.595,322.2,,,,
-31.975,121.566,335.6,,,,
-31.977,121.536,330.3,,,,
-31.957,121.623,312.6,,,,
-31.959,121.594,333.4,,,,
-31.961,121.564,325.6,,,,
-31.963,121.535,320.8,,,,
-31.965,121.505,314.2,,,,
-31.953,121.474,319.4,,,,
-31.955,121.443,319.3,,,,
-31.957,121.413,307.9,,,,
-31.936,121.502,318.4,,,,
-31.938,121.472,326.7,,,,
-31.94,121.442,327.5,,,,
-31.942,121.411,331.6,,,,
-31.944,121.38,319.6,,,,
-31.919,121.53,316.9,,,,
-31.921,121.5,344.7,,,,
-31.923,121.47,347.7,,,,
-31.926,121.44,352.2,,,,
-31.928,121.41,357.3,,,,
-31.93,121.379,334.9,,,,
-31.955,121.617,315.5,,,,
-31.957,121.588,326,,,,
-31.959,121.559,315.8,,,,
-31.962,121.529,315.8,,,,
-31.964,121.5,312.3,,,,
-31.952,121.468,320.9,,,,
-31.954,121.438,317.7,,,,
-31.935,121.496,323.8,,,,
-31.937,121.466,327.8,,,,
-31.939,121.436,327.6,,,,
-31.942,121.406,331.1,,,,
-31.944,121.375,315,,,,
-31.918,121.525,324.4,,,,
-31.92,121.495,346.4,,,,
-31.922,121.465,348.2,,,,
-31.925,121.435,353.1,,,,
-31.927,121.404,354.6,,,,
-31.929,121.373,328.5,,,,
-31.903,121.523,305.5,,,,
-31.906,121.493,323.5,,,,
-31.908,121.463,322.1,,,,
-31.91,121.433,319.6,,,,
-31.912,121.403,308.9,,,,
-31.634,119.731,318.5,,,,
-31.627,119.724,320.2,,,,
-31.209,121.196,309.4,,,,
-31.212,121.165,319.7,,,,
-31.216,121.104,311.7,,,,
-31.195,121.195,320.9,,,,
-31.197,121.164,329.3,,,,
-31.199,121.133,325.2,,,,
-31.201,121.103,321.8,,,,
-31.175,121.254,334.4,,,,
-31.178,121.224,341.6,,,,
-31.18,121.193,327.8,,,,
-31.186,121.101,312.9,,,,
-31.161,121.253,324.7,,,,
-31.175,121.247,339.6,,,,
-31.177,121.217,335.2,,,,
-31.18,121.186,321.8,,,,
-31.187,121.094,313.7,,,,
-31.158,121.276,311.5,,,,
-31.16,121.246,320.4,,,,
-30.916,123.622,318.3,,,,
-30.918,123.602,315.3,,,,
-30.898,123.683,335.4,,,,
-30.9,123.662,339.3,,,,
-30.902,123.641,344.4,,,,
-30.904,123.621,327.8,,,,
-30.906,123.6,316.8,,,,
-30.908,123.58,316.4,,,,
-30.91,123.559,335,,,,
-30.912,123.538,320.8,,,,
-30.88,123.742,311.2,,,,
-30.882,123.722,318.7,,,,
-30.884,123.701,332.7,,,,
-30.886,123.681,339.9,,,,
-30.888,123.66,325.3,,,,
-30.89,123.64,358.2,,,,
-30.892,123.619,347.3,,,,
-30.894,123.599,340.1,,,,
-30.895,123.578,425.8,,,,
-30.897,123.557,438.4,,,,
-30.899,123.536,318,,,,
-30.866,123.761,322,,,,
-30.868,123.74,331.1,,,,
-30.87,123.72,321.1,,,,
-30.872,123.7,324.6,,,,
-30.874,123.679,322.9,,,,
-30.876,123.659,319.3,,,,
-30.877,123.638,388.3,,,,
-30.879,123.618,422.6,,,,
-30.881,123.597,327.8,,,,
-30.883,123.576,375.7,,,,
-30.885,123.556,400.5,,,,
-30.887,123.535,316.1,,,,
-30.854,123.759,321.3,,,,
-30.856,123.739,395.1,,,,
-30.858,123.719,393.5,,,,
-30.86,123.698,318.9,,,,
-30.861,123.678,316.4,,,,
-30.867,123.616,312.1,,,,
-30.869,123.595,313.4,,,,
-30.871,123.575,313.5,,,,
-30.842,123.757,342.9,,,,
-30.844,123.737,384.2,,,,
-30.845,123.717,377,,,,
-30.847,123.697,310.2,,,,
-30.849,123.676,312.1,,,,
-30.861,123.775,311.8,,,,
-30.863,123.755,324.6,,,,
-30.865,123.735,330.5,,,,
-30.867,123.714,319.4,,,,
-30.869,123.694,326.6,,,,
-30.871,123.674,320,,,,
-30.873,123.653,317.2,,,,
-30.875,123.633,398.3,,,,
-30.877,123.612,390.6,,,,
-30.879,123.591,326.7,,,,
-30.881,123.571,353.5,,,,
-30.883,123.55,342,,,,
-30.851,123.753,350.1,,,,
-30.853,123.733,422.3,,,,
-30.855,123.713,377.2,,,,
-30.857,123.693,313.8,,,,
-30.859,123.672,312.2,,,,
-30.867,123.59,311.5,,,,
-30.839,123.752,333.1,,,,
-30.841,123.732,356.2,,,,
-30.843,123.712,332.9,,,,
-30.845,123.691,311,,,,
-30.847,123.671,313.9,,,,
-30.83,123.71,315.8,,,,
-30.832,123.69,313.2,,,,
-30.834,123.669,313.3,,,,
-30.818,123.708,319.8,,,,
-30.82,123.688,323.7,,,,
-30.822,123.668,311.8,,,,
-30.804,123.727,312.6,,,,
-30.806,123.707,330.8,,,,
-30.808,123.687,313.9,,,,
-30.81,123.52,310.7,,,,
-30.769,123.702,318.2,,,,
-30.772,123.662,314.9,,,,
-30.774,123.641,314.9,,,,
-30.756,123.701,316.3,,,,
-30.758,123.681,315.2,,,,
-30.782,123.656,314.5,,,,
-30.784,123.636,315.3,,,,
-30.764,123.716,312.4,,,,
-30.766,123.696,318.7,,,,
-30.754,123.694,314.6,,,,
-30.769,123.402,312,,,,
-30.752,123.443,314,,,,
-30.754,123.422,346,,,,
-30.756,123.401,323.7,,,,
-30.645,123.489,312.6,,,,
-30.634,123.466,312.3,,,,
-29.207,128.154,310.2,,,,
-29.221,128.044,312.1,,,,
-29.179,128.227,311.8,,,,
-29.207,128.008,321,,,,
-29.208,127.997,330.3,,,,
-29.198,128.006,313.4,,,,
-29.199,127.995,319.3,,,,
-29.193,127.999,315.8,,,,
-29.081,128.348,320.7,,,,
-29.072,128.346,328.8,,,,
-29.073,128.336,331.2,,,,
-29.064,128.334,329.1,,,,
-29.058,128.327,313,,,,
-29.026,128.211,317.5,,,,
-28.923,128.91,314.8,,,,
-28.925,128.9,336.3,,,,
-28.935,128.827,328.9,,,,
-28.936,128.816,337.6,,,,
-28.938,128.806,323.9,,,,
-29.011,128.253,315.7,,,,
-28.909,128.95,328.2,,,,
-28.91,128.94,342.1,,,,
-28.912,128.93,327,,,,
-28.913,128.919,328.2,,,,
-28.914,128.909,360,,,,
-28.916,128.898,365.6,,,,
-28.927,128.815,318.8,,,,
-28.929,128.804,318.2,,,,
-28.93,128.794,327.8,,,,
-28.931,128.783,358,,,,
-28.933,128.773,331,,,,
-28.895,128.98,322.5,,,,
-28.897,128.97,315.9,,,,
-28.898,128.959,321,,,,
-28.9,128.949,325.1,,,,
-28.901,128.938,331.8,,,,
-28.902,128.928,322.8,,,,
-28.922,128.782,318.9,,,,
-28.924,128.771,337,,,,
-28.885,128.989,313.8,,,,
-28.886,128.978,313.7,,,,
-28.915,128.77,332.4,,,,
-28.916,128.759,327.1,,,,
-28.875,129.002,312.8,,,,
-28.876,128.992,318.9,,,,
-28.878,128.981,314.5,,,,
-28.879,128.971,316,,,,
-28.881,128.96,320.2,,,,
-28.888,128.908,323.7,,,,
-28.889,128.898,319.7,,,,
-28.891,128.887,318.4,,,,
-28.892,128.877,318.6,,,,
-28.893,128.867,321.3,,,,
-28.895,128.856,330.5,,,,
-28.896,128.846,320.7,,,,
-28.908,128.762,315.9,,,,
-28.866,129,318.8,,,,
-28.867,128.99,319.8,,,,
-28.869,128.979,324.4,,,,
-28.87,128.969,333.8,,,,
-28.872,128.959,332.9,,,,
-28.873,128.948,320.4,,,,
-28.876,128.928,316.9,,,,
-28.877,128.917,320.8,,,,
-28.879,128.907,322.2,,,,
-28.882,128.886,321.5,,,,
-28.883,128.875,341.2,,,,
-28.884,128.865,377.8,,,,
-28.886,128.855,417.3,,,,
-28.887,128.844,323.2,,,,
-28.855,129.009,321.1,,,,
-28.857,128.999,318.9,,,,
-28.858,128.988,315.7,,,,
-28.86,128.978,323.6,,,,
-28.861,128.967,322,,,,
-28.862,128.957,338.4,,,,
-28.864,128.947,332.4,,,,
-28.865,128.936,327.7,,,,
-28.867,128.926,325.4,,,,
-28.868,128.916,320.1,,,,
-28.87,128.905,324.5,,,,
-28.871,128.895,327,,,,
-28.872,128.884,329.9,,,,
-28.874,128.874,337.8,,,,
-28.875,128.863,368.5,,,,
-28.877,128.853,397.1,,,,
-28.878,128.843,320.1,,,,
-28.88,128.832,363.2,,,,
-28.881,128.822,368,,,,
-28.882,128.811,332.7,,,,
-28.846,129.007,347,,,,
-28.848,128.997,337,,,,
-28.849,128.987,330.4,,,,
-28.851,128.976,323.8,,,,
-28.852,128.966,324.4,,,,
-28.853,128.955,323.1,,,,
-28.856,128.935,319.4,,,,
-28.858,128.924,322.3,,,,
-28.865,128.872,314.8,,,,
-28.866,128.862,335.8,,,,
-28.868,128.851,353.2,,,,
-28.869,128.841,330.7,,,,
-28.87,128.83,392,,,,
-28.872,128.82,370.9,,,,
-28.873,128.81,323.7,,,,
-28.841,128.975,336.9,,,,
-28.843,128.964,342.9,,,,
-28.844,128.954,326.6,,,,
-28.863,128.818,339.3,,,,
-28.864,128.808,352.7,,,,
-28.866,128.797,313.2,,,,
-28.834,128.963,339.2,,,,
-28.835,128.952,322.7,,,,
-28.838,128.931,318.1,,,,
-28.859,128.775,324.9,,,,
-28.826,128.951,321.8,,,,
-28.828,128.94,318.1,,,,
-28.829,128.93,318.1,,,,
-28.849,128.784,348.2,,,,
-28.85,128.773,352.7,,,,
-28.84,128.782,314.8,,,,
-28.841,128.772,321.6,,,,
-28.805,128.968,328.2,,,,
-28.807,128.958,324,,,,
-28.808,128.947,327,,,,
-28.809,128.937,318.2,,,,
-28.789,128.959,317.7,,,,
-28.79,128.949,317.8,,,,
-28.783,128.937,356.3,,,,
-28.784,128.927,333.4,,,,
-28.768,128.913,321.6,,,,
-28.756,128.932,318.4,,,,
-28.757,128.922,320,,,,
-28.76,128.901,323.5,,,,
-28.763,128.88,318.2,,,,
-28.764,128.87,317.6,,,,
-28.767,128.849,322.7,,,,
-28.768,128.838,320.2,,,,
-28.751,128.899,319.8,,,,
-28.752,128.889,323.6,,,,
-28.754,128.878,327.5,,,,
-28.755,128.868,330.5,,,,
-28.756,128.858,325.9,,,,
-28.758,128.847,338.9,,,,
-28.759,128.837,321.4,,,,
-28.783,128.659,328.2,,,,
-28.785,128.648,338.6,,,,
-28.742,128.898,317.3,,,,
-28.743,128.887,338.9,,,,
-28.745,128.877,328,,,,
-28.746,128.866,317.8,,,,
-28.774,128.657,322.3,,,,
-28.776,128.647,337.7,,,,
-28.777,128.636,332.6,,,,
-28.78,128.615,329.9,,,,
-28.781,128.605,337.5,,,,
-28.783,128.594,334.9,,,,
-28.778,128.561,323.9,,,,
-28.779,128.55,315.7,,,,
-28.77,128.549,374.4,,,,
-28.771,128.538,330.1,,,,
-28.761,128.547,326.2,,,,
-28.762,128.536,319.3,,,,
-28.72,128.791,315.4,,,,
-28.722,128.781,326.6,,,,
-28.754,128.539,315.1,,,,
-28.711,128.79,365.3,,,,
-28.713,128.779,355.4,,,,
-28.74,128.58,322.4,,,,
-28.745,128.538,322,,,,
-28.701,128.799,376.5,,,,
-28.702,128.788,375.8,,,,
-28.703,128.778,350.1,,,,
-28.736,128.536,321.8,,,,
-28.689,128.818,321,,,,
-28.69,128.807,333,,,,
-28.692,128.797,347.6,,,,
-28.693,128.787,352.2,,,,
-28.694,128.776,350.9,,,,
-28.69,128.743,320.5,,,,
-28.642,128.82,318.4,,,,
-28.655,128.527,315.1,,,,
-28.657,128.516,316.2,,,,
-28.602,128.711,313.1,,,,
-28.611,128.509,322.8,,,,
-28.612,128.498,322.8,,,,
-28.579,128.675,318.8,,,,
-28.58,128.664,319.9,,,,
-28.582,128.654,339.6,,,,
-28.583,128.644,322,,,,
-28.602,128.507,314.2,,,,
-28.567,128.694,328.4,,,,
-28.569,128.684,328.1,,,,
-28.568,128.619,324.4,,,,
-28.571,128.598,320.2,,,,
-28.572,128.588,321,,,,
-28.573,128.577,334.5,,,,
-28.575,128.567,320.2,,,,
-28.56,128.622,324.7,,,,
-28.561,128.612,324.3,,,,
-28.584,128.443,326.4,,,,
-28.585,128.433,317.7,,,,
-28.555,128.589,316.5,,,,
-28.556,128.579,320.8,,,,
-28.432,129.414,320.6,,,,
-28.435,129.257,310.5,,,,
-28.518,128.658,313,,,,
-28.53,128.563,313.6,,,,
-28.532,128.553,314.1,,,,
-28.517,128.593,317.5,,,,
-28.518,128.583,314.4,,,,
-28.387,129.468,315.9,,,,
-28.519,128.508,314.3,,,,
-28.378,129.467,377.1,,,,
-28.379,129.456,337,,,,
-28.511,128.496,324.8,,,,
-28.368,129.475,314.8,,,,
-28.369,129.465,335.5,,,,
-28.373,129.434,315.5,,,,
-28.492,128.568,315.4,,,,
-28.494,128.557,315,,,,
-28.495,128.547,313.3,,,,
-28.497,128.536,313.9,,,,
-28.498,128.526,322.5,,,,
-28.499,128.515,321.3,,,,
-28.501,128.504,324.7,,,,
-28.363,129.443,313.4,,,,
-28.364,129.433,312.8,,,,
-28.485,128.555,316.6,,,,
-28.486,128.545,319.1,,,,
-28.487,128.534,326.2,,,,
-28.489,128.524,327.3,,,,
